64
0.130229 0.335467 0.483336 1.157052 0.874266 0.834321 0.924251 2.282481 1.236632 1.835975 2.233986 1.909870 2.469359 2.907566 2.946417 2.301765 2.033802 2.157917 2.724699 2.251095 2.803867 1.060582 1.994272 2.228544 3.260313 2.341347 2.171276 3.019268 2.577621 2.954172 2.332721 2.410140 2.292254 2.108690 2.116291 2.374753 2.165602 2.933502 3.375460 2.386448 2.744032 2.203928 1.983964 3.829703 3.250005 2.657405 2.404756 2.774098 1.896476 2.185453 2.956950 1.411260 1.627773 2.263329 2.841098 4.049264 2.220897 2.876484 3.081021 2.537026 2.877723 3.662987 3.664791 2.115239 
0.140664 0.128184 0.104676 0.899378 0.792870 0.908570 2.077526 3.148851 2.102972 2.616668 2.697027 3.295830 4.154634 4.223554 4.236204 4.751821 3.346217 3.128441 3.573171 3.572532 3.925917 2.339410 3.396000 3.276405 3.717506 3.131462 2.987358 3.949423 2.705808 3.726783 3.115179 3.618495 3.219292 2.930615 4.161142 3.971982 2.680768 4.319666 4.392906 2.924880 4.091973 3.730797 4.438325 3.895583 3.983650 4.146846 4.242866 4.026708 3.324905 3.328738 4.868840 3.144132 2.263639 3.935002 3.894385 4.495559 4.007291 3.639095 4.124194 2.954229 3.907415 4.178498 5.204069 2.729583 
0.682652 0.888599 0.664180 1.902383 1.251958 0.772546 2.311452 2.815888 2.378482 2.809565 2.384782 2.813068 2.945206 3.891560 3.752176 4.071518 3.748156 2.467156 3.426908 4.070997 3.926126 1.640910 2.689656 3.054216 3.064069 3.259721 3.471240 3.164299 2.817896 2.829970 2.788488 3.409052 3.615385 2.148924 2.816265 2.847103 3.011106 2.925131 3.779138 2.016366 3.683970 2.705201 3.987487 4.137569 3.962521 3.169720 3.078329 3.614748 3.966345 3.594084 5.187447 2.680305 2.506129 2.641069 3.435462 3.968093 3.240029 3.503675 3.443256 2.590061 2.598738 4.299744 4.387699 3.041713 
0.714460 0.709937 0.202290 1.234442 1.008560 0.743632 2.156464 2.879130 2.095677 2.794446 2.515192 3.169821 3.571843 4.428950 4.267306 4.980457 3.919800 3.264104 3.806261 4.160778 4.139317 2.871764 3.415712 3.071617 3.800866 3.211095 4.094835 3.972135 2.966532 4.114483 3.970844 3.894001 4.356110 2.958338 3.661050 3.771833 2.846942 3.587810 4.774230 2.972508 4.076878 3.860333 4.472095 4.440966 4.431449 3.792572 4.749241 4.293955 4.344189 3.290983 5.838526 3.400747 2.229046 3.320528 4.154214 4.521276 4.405743 3.781700 4.344076 2.876944 3.349223 4.965252 5.512365 2.625193 
0.079124 0.266309 0.473006 1.099730 0.533575 0.452356 0.973567 2.066687 1.214793 1.213965 1.683093 1.977832 2.123391 3.019767 3.360293 3.552538 2.803766 2.968091 3.596335 2.791095 3.788477 1.852525 2.348923 3.511943 3.116097 3.292437 2.913722 3.338546 3.404000 3.096550 2.791450 3.322746 3.489052 2.311454 2.372621 2.692085 2.914715 3.282528 3.283271 2.236619 4.257458 2.926930 3.607246 3.716340 4.208358 2.676457 2.724709 3.473475 2.914929 3.477082 3.809747 2.476425 2.336649 3.034493 3.486936 2.900633 3.391937 3.863422 3.300163 2.716387 2.311924 4.018966 4.106309 2.965319 
0.452916 0.683667 0.664281 1.765517 0.996372 0.660596 1.696766 2.330710 1.546057 1.795481 2.111418 2.541287 2.457830 3.670393 3.945907 4.793085 3.517687 4.146594 4.534830 3.556070 4.757879 3.734560 3.291896 3.737502 4.157413 3.703346 3.694810 4.721622 3.532013 3.750231 4.250369 4.482784 4.913766 2.845849 3.077420 4.404918 3.797974 4.008651 6.208870 3.734415 4.916518 3.938495 5.193652 5.079591 4.810921 3.936260 3.850584 4.162754 4.573155 4.087944 5.028533 3.091946 1.815005 3.264218 5.186256 4.679253 4.004046 3.569355 4.097538 3.782406 3.521878 4.933211 5.334707 4.033646 
0.536768 0.657571 0.435394 1.479104 1.009019 0.696544 1.635418 2.276584 1.469357 1.970966 2.230304 2.166786 2.439346 3.589210 3.528711 3.606383 2.894348 3.239368 3.681559 3.696280 3.946479 3.566388 2.891934 3.016409 4.067941 3.569770 3.759240 4.817438 3.577844 3.446672 3.745696 3.933417 4.762467 2.362525 2.956735 3.703775 2.852342 3.863192 5.369078 3.440892 4.311575 3.477090 3.896606 5.145888 4.248987 3.841800 3.286258 4.375133 3.651741 3.422352 4.668830 2.475924 1.731859 2.845511 4.731025 4.847023 3.622948 2.917958 4.556779 3.461769 3.514571 4.803760 5.307794 3.297424 
0.245863 0.449590 0.581972 1.638560 0.923565 0.768872 1.711151 3.546582 2.202809 2.285598 3.189500 2.875605 3.508813 4.192224 4.285058 4.749477 3.505066 3.965372 5.087410 4.295597 5.082284 3.000495 3.812580 4.360927 4.669293 4.456840 3.863758 5.044858 4.404196 5.537270 4.568712 3.735900 5.333911 3.790330 4.312696 5.411494 4.059204 4.945901 6.412020 4.896063 5.864359 5.084041 5.543139 5.890100 5.487701 4.195799 5.056520 5.374731 4.140103 3.988878 5.944165 3.711019 2.694232 3.852106 5.971663 6.050744 3.979803 4.393770 5.400727 3.640209 4.803056 6.250700 6.034649 3.416177 
0.114935 0.292123 0.417842 1.108230 1.142952 1.259267 1.681170 3.135973 1.721023 2.636585 2.597358 3.070477 3.844540 4.165635 4.630862 5.368446 5.020708 4.911526 5.881412 5.464907 5.585582 4.169723 4.450112 5.142838 6.316883 5.044196 4.934091 6.664775 5.179193 6.396276 5.112657 6.020842 5.471795 3.588603 4.342339 5.371271 4.608441 5.062035 6.947455 4.229643 6.481906 6.150187 6.578477 7.088462 5.721560 5.165502 5.664709 5.916453 5.130280 4.970315 5.694232 5.121070 3.646080 4.764945 5.872046 6.117917 6.106794 5.133017 6.159457 4.147060 6.239818 6.490886 6.686585 5.069436 
0.206471 0.291447 0.276592 0.956062 0.750268 0.686184 1.270836 2.004484 1.324354 1.964090 1.922639 2.112184 2.615946 3.550005 3.796498 3.823888 3.243187 3.904239 5.294145 4.936782 5.464135 3.866128 4.240770 5.879219 5.471514 5.586834 3.960517 6.422642 5.136279 5.268579 4.479319 4.822950 5.711347 4.246781 4.575786 5.816113 4.550040 5.453992 6.311553 5.223947 6.356612 4.958134 6.125542 7.024955 5.239058 5.007267 5.142286 5.460318 4.437062 4.674941 5.472065 4.189935 3.085716 4.672329 5.958615 6.086568 5.438725 3.977014 6.550236 4.523571 5.648870 5.644829 6.210333 5.112605 
0.652964 0.591729 0.084337 0.916613 0.759836 0.499891 2.356032 2.900466 1.745115 2.451776 2.205033 2.624950 3.108569 3.979342 3.763005 5.133218 3.622004 3.290759 4.448768 5.218703 5.499255 4.029047 4.384974 4.734799 4.806549 4.810853 4.867840 5.659952 4.862453 5.537230 4.620218 5.148025 6.130334 3.135574 5.719388 5.324183 3.686032 4.755444 5.519837 4.075773 6.053155 5.256065 6.230594 6.100115 4.720558 4.502873 5.284354 5.834942 5.256167 5.419469 6.673864 4.494176 3.113799 4.951541 5.254467 4.971119 6.587808 4.973238 5.500081 4.213036 5.079168 6.355940 5.925484 4.427384 
0.640519 0.628475 0.151306 0.855327 0.681148 0.347342 1.658791 1.712940 1.790522 2.532210 1.564724 3.132070 3.115992 4.200855 4.362506 4.323114 3.485893 3.121197 3.866612 3.932904 5.169495 5.253005 4.179352 4.971467 4.798248 5.504199 4.767052 5.808455 4.973954 5.712958 5.050254 5.608917 6.764637 3.880119 5.632930 4.820991 4.079939 4.754954 5.339365 4.335864 5.264019 4.882818 5.971897 5.413603 5.219838 5.955466 5.603532 5.435937 5.729724 4.866469 6.956209 4.397045 2.734764 5.536303 5.122390 6.265748 6.623528 4.960752 6.117442 5.094102 4.628038 5.477308 7.304847 4.423764 
0.252524 0.405163 0.415031 1.292378 1.126166 1.147066 1.658333 2.989719 1.742980 2.578232 2.720462 2.632268 3.420276 4.364652 4.512339 4.286027 4.125347 3.927198 4.971622 4.877579 5.723265 3.837102 4.827721 6.301907 6.374098 6.400369 5.525071 7.184602 7.232316 6.865518 6.194354 6.301936 7.360671 4.331050 5.523424 6.245848 5.634212 6.112379 6.217808 5.173048 6.767537 5.460440 6.438343 7.786859 6.379590 6.671031 5.908049 6.809450 5.448973 6.588735 7.199273 5.333629 4.429168 6.318927 6.621240 8.171676 7.268334 6.313061 7.430539 6.067385 6.747537 7.223219 7.789717 5.634007 
0.600689 0.745475 0.530646 1.891391 1.145617 0.832478 1.814646 2.686864 1.785290 2.165173 2.627431 2.508462 2.764628 4.039273 3.742636 3.917407 3.433751 3.924046 5.294669 4.674945 4.975433 4.213409 3.476973 6.063005 5.405377 7.076554 5.454300 7.359903 5.866462 5.741688 4.800376 5.610823 7.212605 3.944021 5.329060 5.980920 4.675605 5.005042 6.397128 5.357483 6.813476 4.427464 6.701637 6.992775 5.585429 5.848016 5.759793 5.674773 5.879935 5.628268 6.477888 4.500400 3.872347 4.567328 6.382810 7.371357 6.051759 5.096620 6.574419 4.171306 6.630006 7.097081 6.625381 4.996719 
0.286732 0.266059 0.052450 0.668576 0.518527 0.606900 1.178144 2.067372 1.323318 1.144195 1.730833 2.600919 2.726135 2.923863 3.531375 4.603652 3.298967 4.089739 5.300358 4.053647 4.641170 4.791997 3.951904 4.849677 5.793951 5.638640 4.709693 6.296676 4.876532 6.305364 4.927183 5.505698 5.989789 4.250427 4.593376 5.983512 4.128061 4.926379 6.870118 5.461493 6.932278 6.335369 7.321299 6.288558 5.703608 4.897680 6.281134 6.005092 5.405289 4.311930 5.913755 6.017149 2.914882 5.070796 6.989720 6.124593 6.538557 5.441440 6.047966 4.010252 5.958630 6.755243 6.746536 4.414960 
0.659396 0.773106 0.394887 1.132384 0.748265 0.329871 1.349379 2.579463 1.712745 2.561293 2.274141 3.152041 3.264337 3.724675 3.720175 4.869475 3.861503 4.050949 5.239278 4.561514 4.606822 4.084025 3.922289 6.185062 6.159901 6.772546 5.767285 7.392900 6.078049 6.786052 5.896502 5.500553 7.715875 4.850072 5.171549 6.868915 5.899366 5.855443 6.747029 5.383152 6.561670 5.373799 6.971953 7.040107 5.747825 7.528512 6.576421 6.613466 5.900569 5.284620 6.486260 4.794644 3.961425 5.879705 6.719980 8.315065 6.925413 5.990784 6.942667 4.916823 6.500342 6.042309 7.323652 5.508588 
0.198814 0.267217 0.260405 1.115728 0.985871 1.084157 2.015899 2.461083 1.791479 1.905529 2.051292 2.666240 3.115534 4.208766 4.533364 5.117958 4.411922 4.172918 5.086458 5.707171 5.955632 4.844583 5.522615 6.855741 5.981959 6.186214 6.626697 8.025956 7.222493 7.093241 6.659158 7.633284 7.601834 5.044834 7.611876 7.610677 6.186044 6.874156 8.025057 6.223691 8.732439 7.564925 9.416420 8.411477 6.859772 7.051558 7.784501 8.211216 8.002646 7.299465 8.383439 7.949323 4.924212 7.523152 8.239637 8.321606 8.416088 7.149708 7.906614 7.192599 7.406064 7.491643 8.636953 6.220589 
0.553033 0.612687 0.314733 1.274359 0.744874 0.417250 1.394635 1.790038 1.717133 2.007181 1.953344 2.432055 2.520517 3.652859 3.435538 3.901087 3.295631 3.331731 5.118920 4.740634 4.730858 4.347383 3.861549 6.124835 5.439070 6.747029 5.720660 8.031404 7.280481 6.455602 6.245119 6.874122 8.195375 5.538129 6.679363 8.234939 6.257706 6.526344 7.902142 6.324029 8.131312 5.995296 8.825531 7.630663 6.762331 7.929853 7.567873 7.432007 7.204971 6.585834 7.483631 6.493131 5.115708 7.077163 7.995447 8.748959 7.072509 5.842904 8.026073 6.105356 7.247311 6.487544 7.664556 6.123655 
0.428046 0.428273 0.106373 0.538521 0.587086 0.452247 1.595492 2.154743 1.523290 1.857503 1.599142 2.511762 2.773120 3.456717 3.430079 4.441402 3.625759 3.003610 3.564548 3.971768 4.877044 3.284172 3.663123 4.614173 4.956078 4.951841 5.304109 6.545752 6.777065 6.575727 6.086833 6.980618 6.584638 4.641070 6.790198 6.570360 6.124760 6.496218 6.063935 5.353523 7.687624 6.753385 8.189402 7.756527 6.194285 7.216522 6.379871 7.798204 7.011552 6.255419 7.313453 6.687385 5.247354 7.137535 7.321035 7.879465 7.174603 7.192659 6.161750 6.988935 6.167440 7.149779 6.505218 5.666917 
0.605070 0.767552 0.496934 1.520472 1.240580 0.955394 1.686403 2.389296 1.620937 1.912430 2.061978 2.171796 2.315307 2.227118 2.685162 3.137279 2.776805 3.154452 4.470469 4.423407 3.753491 3.850380 3.929730 4.752470 5.662213 5.940609 4.882912 6.347970 5.742763 6.031427 5.872027 5.753860 6.725454 4.953839 5.996928 6.840468 5.111555 5.983412 6.914401 5.410546 6.785632 6.472320 7.282873 7.425934 6.040892 6.221242 5.928926 6.254493 6.412035 5.234747 7.025285 6.111525 4.381936 5.392261 6.943584 7.601163 6.899559 6.069057 6.507593 5.908807 6.552133 6.786280 7.498276 5.649578 
0.157903 0.376136 0.509443 1.102070 0.995929 0.882289 1.261027 3.029760 1.948902 2.414795 2.674662 3.017013 3.692197 3.657446 4.112600 4.608459 4.082975 4.279648 5.020276 5.132017 4.613146 4.677172 4.971919 5.961715 6.630753 6.659548 5.594540 7.493536 7.305490 6.891212 7.907723 7.306507 7.818481 6.516550 6.760211 8.841899 6.288520 7.474695 8.452814 7.061784 8.470621 7.744074 9.044537 8.756557 7.320148 9.045040 7.160412 8.553270 7.224660 6.629719 8.710764 7.048334 5.569985 7.418013 7.865900 9.867652 8.034778 8.060028 9.195798 7.816690 7.768704 7.424596 9.077308 7.344904 
0.142268 0.414724 0.647698 1.353851 1.095719 0.866348 1.355195 2.237201 1.935705 2.513172 2.043502 2.554012 2.996978 3.771605 4.580066 3.660976 3.391569 3.388021 4.619421 5.135627 5.589205 4.169942 4.555184 5.613880 5.503084 5.993449 4.910567 6.815556 6.841060 6.551500 6.888743 6.893336 8.465639 6.618016 8.407341 8.757406 6.553697 7.262594 8.156465 6.100568 9.153973 7.471518 9.601307 7.515327 7.239697 7.675570 7.224252 8.132098 7.360772 6.638006 9.074591 7.477330 6.387161 7.421483 6.998269 8.500844 8.342712 7.151593 8.523574 8.835125 6.430516 8.000134 9.186009 7.174145 
0.124056 0.286240 0.371258 0.936968 1.005864 0.984031 0.888041 2.069264 1.539946 1.634595 2.019197 2.646610 3.118567 3.682638 4.277541 4.188677 3.789219 4.518509 5.157243 5.303235 5.124948 4.470840 4.192002 5.739394 5.892108 6.433310 5.479775 7.382195 7.513003 6.786634 7.261579 8.187038 7.940572 7.170085 7.643655 10.499064 6.867982 8.665537 9.595640 7.845340 10.570433 7.936417 10.347923 9.391181 8.971029 9.348161 8.246181 8.686087 8.823943 7.740543 9.206845 9.137733 7.598373 8.132534 9.249542 10.234708 9.198896 8.178444 9.771161 9.070603 8.662033 9.694972 8.944755 8.601503 
0.533001 0.785070 0.696558 1.895000 1.506788 1.155013 1.901937 3.377985 2.542088 3.118229 3.121891 3.431150 3.982016 4.266926 4.956825 4.618129 4.069238 4.502656 6.500150 5.935527 6.089461 5.043207 5.333508 6.880278 7.430823 8.133953 7.154904 9.750710 9.959401 8.807481 9.029449 9.957033 10.565453 7.684040 9.888042 10.730717 8.800566 9.440676 11.175479 8.775872 11.707754 10.555661 11.622963 11.291937 10.166627 9.657623 9.570323 10.976058 10.008164 9.347695 11.139744 9.831235 7.994160 10.887452 10.810420 12.065126 11.040337 10.325164 10.926644 10.779680 9.889656 10.518373 12.038439 9.317533 
0.326582 0.597804 0.722208 1.842432 1.192164 0.988606 1.948929 3.369064 1.905817 2.460741 2.796342 2.921773 3.337898 4.689997 4.865428 5.521767 4.966681 5.203686 5.692431 5.438406 6.144655 5.632580 4.939552 6.634239 7.160827 8.479905 7.400578 8.880301 8.227372 9.041908 7.535851 8.902635 10.762024 5.983811 9.653578 9.699238 7.633644 9.017731 10.427712 8.857592 11.077723 9.579002 11.092608 10.282453 8.686027 9.947476 8.689775 9.574053 10.027716 8.838991 10.732246 9.022903 6.869709 9.933277 9.867153 11.583594 10.311633 9.907561 9.970671 10.064207 9.583545 10.322372 11.073063 7.765115 
0.267008 0.480327 0.583607 1.650216 1.145923 0.977138 1.515321 3.165421 2.089927 2.460697 2.917862 2.470317 3.208138 3.758948 4.060533 3.815686 3.297584 3.656588 5.574563 4.822551 5.074332 3.560276 4.324893 5.924398 5.809311 6.842149 5.839202 7.381217 7.960106 7.298073 7.603259 7.162159 8.288572 6.658258 7.508961 8.890655 7.153361 7.628536 7.829766 7.464067 9.501268 8.616379 9.870345 9.073397 7.056713 7.140337 7.853932 7.758186 8.552385 7.680361 9.372792 8.023186 6.210822 7.884185 8.052377 9.122755 8.321965 8.989393 8.635193 8.402784 7.577258 8.969957 9.582702 6.634682 
0.058976 0.231154 0.458459 1.145036 0.862220 0.738600 1.658276 2.953660 1.541132 2.835885 2.634849 1.940791 3.017206 3.831545 3.697607 4.186635 3.522036 3.912735 5.334327 5.353552 5.634683 4.085211 5.404919 7.104688 7.365913 7.039900 5.815483 9.264874 7.912634 8.146962 8.442443 7.673940 10.004126 6.836090 9.558534 10.756009 9.267657 9.994842 9.826910 9.680085 10.922077 10.407506 11.741437 10.638914 7.415290 11.195556 8.304914 11.229187 9.435047 8.290069 9.928698 10.243534 6.298551 9.323357 10.193233 11.505755 9.620167 9.194015 10.459721 11.658350 10.059834 9.525191 10.818687 8.472317 
0.332195 0.451116 0.420317 1.547175 0.995358 0.852166 1.605811 2.194031 1.371568 2.162787 2.293257 2.229887 2.695679 4.851782 4.613528 4.386175 4.025984 4.467830 5.598680 5.099032 5.928351 4.948864 3.989485 6.425641 6.559383 7.350427 6.445928 9.296442 7.971044 6.966923 7.377700 8.787168 9.268423 6.228241 8.047880 9.799854 7.297397 9.495074 10.223736 10.224483 11.248571 10.050756 11.782588 11.185921 8.862938 10.943316 10.177455 10.476658 11.437135 10.026950 10.610106 10.392441 7.886569 9.754513 10.327645 11.922135 10.924436 10.156823 11.276885 10.794569 9.827682 9.951703 11.650877 9.297189 
0.435270 0.629958 0.563530 1.491670 0.833844 0.567524 1.628112 2.766087 1.644415 2.175393 2.394697 2.798612 2.917168 3.374811 3.144622 4.586804 3.881258 3.869421 4.710835 4.877023 4.426867 5.018174 4.824407 6.365865 6.399195 7.721106 6.223544 8.145803 7.982918 8.477577 7.568800 7.763638 10.066163 6.470317 9.417265 11.569775 7.720347 10.422215 11.057121 10.752032 10.362185 10.821436 13.134078 10.498303 10.164927 13.383762 12.009061 10.219156 11.475042 10.489415 11.427148 11.201320 8.110616 11.506167 10.996064 14.471944 12.208159 12.076584 11.428343 11.034742 12.104348 9.619494 12.490208 9.815733 
0.079963 0.197361 0.320494 0.926761 0.570599 0.601355 1.133467 1.889840 1.471175 1.402814 1.673444 2.186916 2.380526 2.592762 2.880903 3.214193 2.776787 2.530766 3.211881 3.554447 3.431876 3.427484 4.210206 4.865777 4.663913 5.584024 4.374602 5.680150 6.718440 6.401308 6.212953 6.461515 7.244572 5.718038 7.371763 8.954138 6.022532 7.860067 7.734093 8.246268 8.241763 8.937445 10.417929 7.693949 8.826489 10.358066 8.745455 9.334875 9.379312 8.184953 9.655335 9.313996 6.682804 9.709426 9.236588 10.182883 8.953607 9.810294 8.740430 9.490718 8.845198 7.933807 10.127784 7.585189 
0.035155 0.172433 0.390429 1.243377 0.822043 0.875018 1.495026 2.947263 1.488905 1.986976 2.696704 2.137280 2.995896 3.881852 4.050290 3.848830 2.694938 3.289511 4.450436 3.991219 5.017289 3.504896 4.759130 5.377794 5.640635 5.762309 5.114333 7.192352 8.064342 7.034971 7.578080 8.136438 8.453759 6.653646 9.520762 9.727782 6.870249 9.660111 9.041766 9.096681 10.650108 10.817147 11.151173 10.211083 9.981958 11.172577 10.121142 11.022499 9.924324 10.396552 11.047722 10.671622 8.029811 11.388268 9.689035 10.652400 10.511105 11.516446 9.972627 12.095778 9.278869 9.429491 12.299322 8.658016 
0.699082 0.645072 0.124368 1.308479 1.054646 0.818371 2.205524 2.746971 2.092060 2.654955 2.686090 2.963622 3.535273 4.576572 4.140779 4.838298 3.990860 3.539860 4.814225 5.821239 5.066991 3.777055 4.866861 5.795588 5.662756 6.125514 6.445131 8.588240 8.391066 6.804772 7.859684 8.962834 8.922114 6.547802 8.885552 11.509155 7.770113 9.962660 10.311289 10.040716 10.864178 11.827066 13.136700 11.858521 13.121059 13.279043 12.383607 13.592243 12.848208 12.920788 12.820935 13.759885 10.122871 12.471222 12.554685 13.459641 12.654812 12.786551 12.989232 12.375656 11.012895 12.053238 13.236131 10.749333 
0.311307 0.288255 0.046296 0.566655 0.714988 0.710509 1.556503 2.331403 1.688448 2.162099 1.926592 2.826769 3.347985 3.424069 3.822857 4.705309 3.681054 3.963744 5.328123 4.775693 5.493359 4.456151 4.468085 6.232141 6.365821 6.764809 5.433360 7.865703 6.823977 7.649565 6.665571 7.641242 8.279350 6.029242 8.024926 9.742539 7.034519 8.388906 9.750188 9.455834 10.047102 11.229619 12.949214 10.844624 10.416771 11.819093 12.905236 11.866761 10.109935 11.520248 11.439306 12.974687 7.723138 11.924644 10.409226 11.654166 11.770514 10.605111 11.296130 10.661994 10.966377 10.722693 11.861474 10.520349 
